"test","browser","url","score","title","description"
"axe","CHROME","https://www.deque.com/finance-banking-accessibility/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/finance-banking-accessibility/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://accessibility.deque.com/teleworking-people-with-disabilities","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://accessibility.deque.com/teleworking-people-with-disabilities","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://accessibility.deque.com/teleworking-people-with-disabilities","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://accessibility.deque.com/accessibility-empathy-lab","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://accessibility.deque.com/accessibility-empathy-lab","0","Headings must not be empty","Ensures headings have discernible text"
"axe","CHROME","https://accessibility.deque.com/accessibility-empathy-lab","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://accessibility.deque.com/accessibility-empathy-lab","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://accessibility.deque.com/virtual-instructor-led-training","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://accessibility.deque.com/virtual-instructor-led-training","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://accessibility.deque.com/virtual-instructor-led-training","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/terms-of-use/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/terms-of-use/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/terms-of-use/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/terms-of-use/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/terms-of-use/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://accessibility.deque.com/accessibility-compliance-get-started","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://accessibility.deque.com/accessibility-compliance-get-started","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","https://accessibility.deque.com/accessibility-compliance-get-started","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","http://2012.jsconf.us/","0","Frames must have title attribute","Ensures <iframe> and <frame> elements contain a non-empty title attribute"
"axe","CHROME","http://2012.jsconf.us/","0","Heading levels should only increase by one","Ensures the order of headings is semantically correct"
"axe","CHROME","http://2012.jsconf.us/","0","Page must have one main landmark","Ensures the page has only one main landmark and each iframe in the page has at most one main landmark"
"axe","CHROME","http://2012.jsconf.us/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/privacy-policy/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/privacy-policy/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/privacy-policy/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/privacy-policy/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/privacy-policy/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-best-practices/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-best-practices/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-best-practices/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-best-practices/","0","All page content must be contained by landmarks","Ensures all page content is contained by landmarks"
"axe","CHROME","https://www.deque.com/blog/category/accessibility-best-practices/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/aoda-compliance/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/aoda-compliance/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","https://www.deque.com/aoda-compliance/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.deque.com/aoda-compliance/","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","http://nfb.org/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","http://nfb.org/","0","ARIA attributes must conform to valid values","Ensures all ARIA attributes have valid values"
"axe","CHROME","http://nfb.org/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
"axe","CHROME","http://nfb.org/","0","id attribute value must be unique","Ensures every id attribute value is unique"
"axe","CHROME","http://nfb.org/","0","Form elements should have a visible label","Ensures that every form element is not solely labeled using the title or aria-describedby attributes"
"axe","CHROME","http://nfb.org/","0","Form elements must have labels","Ensures every form element has a label"
"axe","CHROME","http://nfb.org/","0","Page must not have more than one banner landmark","Ensures the page has at most one banner landmark"
"axe","CHROME","https://www.w3.org/WAI/GL/task-forces/silver/work-statement","0","Elements must have sufficient color contrast","Ensures the contrast between foreground and background colors meets WCAG 2 AA contrast ratio thresholds"
"axe","CHROME","https://www.w3.org/WAI/GL/task-forces/silver/work-statement","0","The skip-link target should exist and be focusable","Ensure all skip links have a focusable target"
"axe","CHROME","https://www.deque.com/blog/empowering-equipping-workforce-a11y-success/","0","ARIA role must be appropriate for the element","Ensures role attribute has an appropriate value for the element"
"axe","CHROME","https://www.deque.com/blog/empowering-equipping-workforce-a11y-success/","0","IDs used in ARIA and labels must be unique","Ensures every id attribute value used in ARIA and in labels is unique"
